Country,Country code,State,State code,State type,Year,Category,Subcategory,Variable,Unit,Value,YoY absolute change,YoY % change
India,IND,Maharashtra,MH,state,2024,Electricity generation,Fuel,Wind,GWh,7886.66,-190.84,-2.36
India,IND,Maharashtra,MH,state,2024,Electricity generation,Total,Total Generation,GWh,170996.97,3682.55,2.2
India,IND,Maharashtra,MH,state,2024,Power sector emissions,Aggregate fuel,Clean,%,1501.8,,
India,IND,Maharashtra,MH,state,2024,Power sector emissions,Aggregate fuel,Fossil,%,111179.71,,
India,IND,Maharashtra,MH,state,2024,Power sector emissions,Aggregate fuel,Gas and Other Fossil,%,2830.39,,
India,IND,Maharashtra,MH,state,2024,Power sector emissions,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",%,977.15,,
India,IND,Maharashtra,MH,state,2024,Power sector emissions,Aggregate fuel,Renewables,%,1397.47,,
India,IND,Maharashtra,MH,state,2024,Power sector emissions,Aggregate fuel,Wind and Solar,%,420.32,,
India,IND,Maharashtra,MH,state,2024,Power sector emissions,Aggregate fuel,Clean,ktCO2,1501.8,9.12,0.61
India,IND,Maharashtra,MH,state,2024,Power sector emissions,Aggregate fuel,Fossil,ktCO2,111179.71,1704.19,1.56
India,IND,Maharashtra,MH,state,2024,Power sector emissions,Aggregate fuel,Gas and Other Fossil,ktCO2,2830.39,1242.96,78.3
India,IND,Maharashtra,MH,state,2024,Power sector emissions,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",ktCO2,977.15,-59.42,-5.73
India,IND,Maharashtra,MH,state,2024,Power sector emissions,Aggregate fuel,Renewables,ktCO2,1397.47,6.69,0.48
India,IND,Maharashtra,MH,state,2024,Power sector emissions,Aggregate fuel,Wind and Solar,ktCO2,420.32,66.11,18.66
India,IND,Maharashtra,MH,state,2024,Power sector emissions,CO2 intensity,CO2 intensity,gCO2/kWh,658.97,-4.26,-0.64
India,IND,Maharashtra,MH,state,2024,Power sector emissions,Fuel,Bioenergy,%,833.55,,
India,IND,Maharashtra,MH,state,2024,Power sector emissions,Fuel,Coal,%,108349.32,,
India,IND,Maharashtra,MH,state,2024,Power sector emissions,Fuel,Gas,%,2830.39,,
India,IND,Maharashtra,MH,state,2024,Power sector emissions,Fuel,Hydro,%,140.36,,
India,IND,Maharashtra,MH,state,2024,Power sector emissions,Fuel,Nuclear,%,104.33,,
India,IND,Maharashtra,MH,state,2024,Power sector emissions,Fuel,Other Fossil,%,0.0,,
India,IND,Maharashtra,MH,state,2024,Power sector emissions,Fuel,Other Renewables,%,3.24,,
India,IND,Maharashtra,MH,state,2024,Power sector emissions,Fuel,Solar,%,333.57,,
India,IND,Maharashtra,MH,state,2024,Power sector emissions,Fuel,Wind,%,86.75,,
India,IND,Maharashtra,MH,state,2024,Power sector emissions,Fuel,Bioenergy,ktCO2,833.55,-44.71,-5.09
India,IND,Maharashtra,MH,state,2024,Power sector emissions,Fuel,Coal,ktCO2,108349.32,461.23,0.43
India,IND,Maharashtra,MH,state,2024,Power sector emissions,Fuel,Gas,ktCO2,2830.39,1242.96,78.3
India,IND,Maharashtra,MH,state,2024,Power sector emissions,Fuel,Hydro,ktCO2,140.36,-17.42,-11.04
India,IND,Maharashtra,MH,state,2024,Power sector emissions,Fuel,Nuclear,ktCO2,104.33,2.43,2.38
India,IND,Maharashtra,MH,state,2024,Power sector emissions,Fuel,Other Fossil,ktCO2,0.0,0.0,
India,IND,Maharashtra,MH,state,2024,Power sector emissions,Fuel,Other Renewables,ktCO2,3.24,2.71,511.32
India,IND,Maharashtra,MH,state,2024,Power sector emissions,Fuel,Solar,ktCO2,333.57,68.21,25.7
India,IND,Maharashtra,MH,state,2024,Power sector emissions,Fuel,Wind,ktCO2,86.75,-2.1,-2.36
India,IND,Maharashtra,MH,state,2024,Power sector emissions,Total,Total emissions,ktCO2,112681.51,1713.31,1.54
India,IND,Manipur,MN,state,2019,Capacity,Aggregate fuel,Clean,MW,115.03,,
India,IND,Manipur,MN,state,2019,Capacity,Aggregate fuel,Fossil,MW,36.0,,
India,IND,Manipur,MN,state,2019,Capacity,Aggregate fuel,Gas and Other Fossil,MW,36.0,,
India,IND,Manipur,MN,state,2019,Capacity,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",MW,110.45,,
India,IND,Manipur,MN,state,2019,Capacity,Aggregate fuel,Renewables,MW,115.03,,
India,IND,Manipur,MN,state,2019,Capacity,Aggregate fuel,Wind and Solar,MW,4.58,,
India,IND,Manipur,MN,state,2019,Capacity,Fuel,Bioenergy,MW,0.0,,
India,IND,Manipur,MN,state,2019,Capacity,Fuel,Coal,MW,0.0,,
India,IND,Manipur,MN,state,2019,Capacity,Fuel,Gas,MW,0.0,,
India,IND,Manipur,MN,state,2019,Capacity,Fuel,Hydro,MW,110.45,,
India,IND,Manipur,MN,state,2019,Capacity,Fuel,Nuclear,MW,0.0,,
India,IND,Manipur,MN,state,2019,Capacity,Fuel,Other Fossil,MW,36.0,,
India,IND,Manipur,MN,state,2019,Capacity,Fuel,Other Renewables,MW,0.0,,
India,IND,Manipur,MN,state,2019,Capacity,Fuel,Solar,MW,4.58,,
India,IND,Manipur,MN,state,2019,Capacity,Fuel,Wind,MW,0.0,,
India,IND,Manipur,MN,state,2019,Electricity generation,Aggregate fuel,Clean,%,100.0,,
India,IND,Manipur,MN,state,2019,Electricity generation,Aggregate fuel,Fossil,%,0.0,,
India,IND,Manipur,MN,state,2019,Electricity generation,Aggregate fuel,Gas and Other Fossil,%,0.0,,
India,IND,Manipur,MN,state,2019,Electricity generation,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",%,99.28,,
India,IND,Manipur,MN,state,2019,Electricity generation,Aggregate fuel,Renewables,%,100.0,,
India,IND,Manipur,MN,state,2019,Electricity generation,Aggregate fuel,Wind and Solar,%,0.72,,
India,IND,Manipur,MN,state,2019,Electricity generation,Aggregate fuel,Clean,GWh,370.25,,
India,IND,Manipur,MN,state,2019,Electricity generation,Aggregate fuel,Fossil,GWh,0.0,,
India,IND,Manipur,MN,state,2019,Electricity generation,Aggregate fuel,Gas and Other Fossil,GWh,0.0,,
India,IND,Manipur,MN,state,2019,Electricity generation,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",GWh,367.58,,
India,IND,Manipur,MN,state,2019,Electricity generation,Aggregate fuel,Renewables,GWh,370.25,,
India,IND,Manipur,MN,state,2019,Electricity generation,Aggregate fuel,Wind and Solar,GWh,2.67,,
India,IND,Manipur,MN,state,2019,Electricity generation,Fuel,Bioenergy,%,0.0,,
India,IND,Manipur,MN,state,2019,Electricity generation,Fuel,Coal,%,0.0,,
India,IND,Manipur,MN,state,2019,Electricity generation,Fuel,Gas,%,0.0,,
India,IND,Manipur,MN,state,2019,Electricity generation,Fuel,Hydro,%,99.28,,
India,IND,Manipur,MN,state,2019,Electricity generation,Fuel,Nuclear,%,0.0,,
India,IND,Manipur,MN,state,2019,Electricity generation,Fuel,Other Fossil,%,0.0,,
India,IND,Manipur,MN,state,2019,Electricity generation,Fuel,Other Renewables,%,0.0,,
India,IND,Manipur,MN,state,2019,Electricity generation,Fuel,Solar,%,0.72,,
India,IND,Manipur,MN,state,2019,Electricity generation,Fuel,Wind,%,0.0,,
India,IND,Manipur,MN,state,2019,Electricity generation,Fuel,Bioenergy,GWh,0.0,,
India,IND,Manipur,MN,state,2019,Electricity generation,Fuel,Coal,GWh,0.0,,
India,IND,Manipur,MN,state,2019,Electricity generation,Fuel,Gas,GWh,0.0,,
India,IND,Manipur,MN,state,2019,Electricity generation,Fuel,Hydro,GWh,367.58,,
India,IND,Manipur,MN,state,2019,Electricity generation,Fuel,Nuclear,GWh,0.0,,
India,IND,Manipur,MN,state,2019,Electricity generation,Fuel,Other Fossil,GWh,0.0,,
India,IND,Manipur,MN,state,2019,Electricity generation,Fuel,Other Renewables,GWh,0.0,,
India,IND,Manipur,MN,state,2019,Electricity generation,Fuel,Solar,GWh,2.67,,
India,IND,Manipur,MN,state,2019,Electricity generation,Fuel,Wind,GWh,0.0,,
India,IND,Manipur,MN,state,2019,Electricity generation,Total,Total Generation,GWh,370.25,,
India,IND,Manipur,MN,state,2019,Power sector emissions,Aggregate fuel,Clean,%,8.95,,
India,IND,Manipur,MN,state,2019,Power sector emissions,Aggregate fuel,Fossil,%,0.0,,
India,IND,Manipur,MN,state,2019,Power sector emissions,Aggregate fuel,Gas and Other Fossil,%,0.0,,
India,IND,Manipur,MN,state,2019,Power sector emissions,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",%,8.82,,
India,IND,Manipur,MN,state,2019,Power sector emissions,Aggregate fuel,Renewables,%,8.95,,
India,IND,Manipur,MN,state,2019,Power sector emissions,Aggregate fuel,Wind and Solar,%,0.13,,
India,IND,Manipur,MN,state,2019,Power sector emissions,Aggregate fuel,Clean,ktCO2,8.95,,
India,IND,Manipur,MN,state,2019,Power sector emissions,Aggregate fuel,Fossil,ktCO2,0.0,,
India,IND,Manipur,MN,state,2019,Power sector emissions,Aggregate fuel,Gas and Other Fossil,ktCO2,0.0,,
India,IND,Manipur,MN,state,2019,Power sector emissions,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",ktCO2,8.82,,
India,IND,Manipur,MN,state,2019,Power sector emissions,Aggregate fuel,Renewables,ktCO2,8.95,,
India,IND,Manipur,MN,state,2019,Power sector emissions,Aggregate fuel,Wind and Solar,ktCO2,0.13,,
India,IND,Manipur,MN,state,2019,Power sector emissions,CO2 intensity,CO2 intensity,gCO2/kWh,24.17,,
India,IND,Manipur,MN,state,2019,Power sector emissions,Fuel,Bioenergy,%,0.0,,
India,IND,Manipur,MN,state,2019,Power sector emissions,Fuel,Coal,%,0.0,,
India,IND,Manipur,MN,state,2019,Power sector emissions,Fuel,Gas,%,0.0,,
India,IND,Manipur,MN,state,2019,Power sector emissions,Fuel,Hydro,%,8.82,,
India,IND,Manipur,MN,state,2019,Power sector emissions,Fuel,Nuclear,%,0.0,,
India,IND,Manipur,MN,state,2019,Power sector emissions,Fuel,Other Fossil,%,0.0,,
India,IND,Manipur,MN,state,2019,Power sector emissions,Fuel,Other Renewables,%,0.0,,
India,IND,Manipur,MN,state,2019,Power sector emissions,Fuel,Solar,%,0.13,,
India,IND,Manipur,MN,state,2019,Power sector emissions,Fuel,Wind,%,0.0,,
India,IND,Manipur,MN,state,2019,Power sector emissions,Fuel,Bioenergy,ktCO2,0.0,,
India,IND,Manipur,MN,state,2019,Power sector emissions,Fuel,Coal,ktCO2,0.0,,
India,IND,Manipur,MN,state,2019,Power sector emissions,Fuel,Gas,ktCO2,0.0,,
India,IND,Manipur,MN,state,2019,Power sector emissions,Fuel,Hydro,ktCO2,8.82,,
India,IND,Manipur,MN,state,2019,Power sector emissions,Fuel,Nuclear,ktCO2,0.0,,
India,IND,Manipur,MN,state,2019,Power sector emissions,Fuel,Other Fossil,ktCO2,0.0,,
India,IND,Manipur,MN,state,2019,Power sector emissions,Fuel,Other Renewables,ktCO2,0.0,,
India,IND,Manipur,MN,state,2019,Power sector emissions,Fuel,Solar,ktCO2,0.13,,
India,IND,Manipur,MN,state,2019,Power sector emissions,Fuel,Wind,ktCO2,0.0,,
India,IND,Manipur,MN,state,2019,Power sector emissions,Total,Total emissions,ktCO2,8.95,,
India,IND,Manipur,MN,state,2020,Capacity,Aggregate fuel,Clean,MW,116.81,1.78,1.55
India,IND,Manipur,MN,state,2020,Capacity,Aggregate fuel,Fossil,MW,36.0,0.0,0.0
India,IND,Manipur,MN,state,2020,Capacity,Aggregate fuel,Gas and Other Fossil,MW,36.0,0.0,0.0
India,IND,Manipur,MN,state,2020,Capacity,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",MW,110.45,0.0,0.0
India,IND,Manipur,MN,state,2020,Capacity,Aggregate fuel,Renewables,MW,116.81,1.78,1.55
India,IND,Manipur,MN,state,2020,Capacity,Aggregate fuel,Wind and Solar,MW,6.36,1.78,38.86
India,IND,Manipur,MN,state,2020,Capacity,Fuel,Bioenergy,MW,0.0,0.0,
India,IND,Manipur,MN,state,2020,Capacity,Fuel,Coal,MW,0.0,0.0,
India,IND,Manipur,MN,state,2020,Capacity,Fuel,Gas,MW,0.0,0.0,
India,IND,Manipur,MN,state,2020,Capacity,Fuel,Hydro,MW,110.45,0.0,0.0
India,IND,Manipur,MN,state,2020,Capacity,Fuel,Nuclear,MW,0.0,0.0,
India,IND,Manipur,MN,state,2020,Capacity,Fuel,Other Fossil,MW,36.0,0.0,0.0
India,IND,Manipur,MN,state,2020,Capacity,Fuel,Other Renewables,MW,0.0,0.0,
India,IND,Manipur,MN,state,2020,Capacity,Fuel,Solar,MW,6.36,1.78,38.86
India,IND,Manipur,MN,state,2020,Capacity,Fuel,Wind,MW,0.0,0.0,
India,IND,Manipur,MN,state,2020,Electricity generation,Aggregate fuel,Clean,%,100.0,,
India,IND,Manipur,MN,state,2020,Electricity generation,Aggregate fuel,Fossil,%,0.0,,
India,IND,Manipur,MN,state,2020,Electricity generation,Aggregate fuel,Gas and Other Fossil,%,0.0,,
India,IND,Manipur,MN,state,2020,Electricity generation,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",%,98.82,,
India,IND,Manipur,MN,state,2020,Electricity generation,Aggregate fuel,Renewables,%,100.0,,
India,IND,Manipur,MN,state,2020,Electricity generation,Aggregate fuel,Wind and Solar,%,1.18,,
India,IND,Manipur,MN,state,2020,Electricity generation,Aggregate fuel,Clean,GWh,578.31,208.06,56.19
India,IND,Manipur,MN,state,2020,Electricity generation,Aggregate fuel,Fossil,GWh,0.0,0.0,
India,IND,Manipur,MN,state,2020,Electricity generation,Aggregate fuel,Gas and Other Fossil,GWh,0.0,0.0,
India,IND,Manipur,MN,state,2020,Electricity generation,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",GWh,571.5,203.92,55.48
India,IND,Manipur,MN,state,2020,Electricity generation,Aggregate fuel,Renewables,GWh,578.31,208.06,56.19
India,IND,Manipur,MN,state,2020,Electricity generation,Aggregate fuel,Wind and Solar,GWh,6.81,4.14,155.06
India,IND,Manipur,MN,state,2020,Electricity generation,Fuel,Bioenergy,%,0.0,,
India,IND,Manipur,MN,state,2020,Electricity generation,Fuel,Coal,%,0.0,,
India,IND,Manipur,MN,state,2020,Electricity generation,Fuel,Gas,%,0.0,,
India,IND,Manipur,MN,state,2020,Electricity generation,Fuel,Hydro,%,98.82,,
India,IND,Manipur,MN,state,2020,Electricity generation,Fuel,Nuclear,%,0.0,,
India,IND,Manipur,MN,state,2020,Electricity generation,Fuel,Other Fossil,%,0.0,,
India,IND,Manipur,MN,state,2020,Electricity generation,Fuel,Other Renewables,%,0.0,,
India,IND,Manipur,MN,state,2020,Electricity generation,Fuel,Solar,%,1.18,,
India,IND,Manipur,MN,state,2020,Electricity generation,Fuel,Wind,%,0.0,,
India,IND,Manipur,MN,state,2020,Electricity generation,Fuel,Bioenergy,GWh,0.0,0.0,
India,IND,Manipur,MN,state,2020,Electricity generation,Fuel,Coal,GWh,0.0,0.0,
India,IND,Manipur,MN,state,2020,Electricity generation,Fuel,Gas,GWh,0.0,0.0,
India,IND,Manipur,MN,state,2020,Electricity generation,Fuel,Hydro,GWh,571.5,203.92,55.48
India,IND,Manipur,MN,state,2020,Electricity generation,Fuel,Nuclear,GWh,0.0,0.0,
India,IND,Manipur,MN,state,2020,Electricity generation,Fuel,Other Fossil,GWh,0.0,0.0,
India,IND,Manipur,MN,state,2020,Electricity generation,Fuel,Other Renewables,GWh,0.0,0.0,
India,IND,Manipur,MN,state,2020,Electricity generation,Fuel,Solar,GWh,6.81,4.14,155.06
India,IND,Manipur,MN,state,2020,Electricity generation,Fuel,Wind,GWh,0.0,0.0,
India,IND,Manipur,MN,state,2020,Electricity generation,Total,Total Generation,GWh,578.31,208.06,56.19
India,IND,Manipur,MN,state,2020,Power sector emissions,Aggregate fuel,Clean,%,14.05,,
India,IND,Manipur,MN,state,2020,Power sector emissions,Aggregate fuel,Fossil,%,0.0,,
India,IND,Manipur,MN,state,2020,Power sector emissions,Aggregate fuel,Gas and Other Fossil,%,0.0,,
India,IND,Manipur,MN,state,2020,Power sector emissions,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",%,13.72,,
India,IND,Manipur,MN,state,2020,Power sector emissions,Aggregate fuel,Renewables,%,14.05,,
India,IND,Manipur,MN,state,2020,Power sector emissions,Aggregate fuel,Wind and Solar,%,0.33,,
India,IND,Manipur,MN,state,2020,Power sector emissions,Aggregate fuel,Clean,ktCO2,14.05,5.1,56.98
India,IND,Manipur,MN,state,2020,Power sector emissions,Aggregate fuel,Fossil,ktCO2,0.0,0.0,
India,IND,Manipur,MN,state,2020,Power sector emissions,Aggregate fuel,Gas and Other Fossil,ktCO2,0.0,0.0,
India,IND,Manipur,MN,state,2020,Power sector emissions,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",ktCO2,13.72,4.9,55.56
India,IND,Manipur,MN,state,2020,Power sector emissions,Aggregate fuel,Renewables,ktCO2,14.05,5.1,56.98
India,IND,Manipur,MN,state,2020,Power sector emissions,Aggregate fuel,Wind and Solar,ktCO2,0.33,0.2,153.85
India,IND,Manipur,MN,state,2020,Power sector emissions,CO2 intensity,CO2 intensity,gCO2/kWh,24.3,0.13,0.54
India,IND,Manipur,MN,state,2020,Power sector emissions,Fuel,Bioenergy,%,0.0,,
India,IND,Manipur,MN,state,2020,Power sector emissions,Fuel,Coal,%,0.0,,
India,IND,Manipur,MN,state,2020,Power sector emissions,Fuel,Gas,%,0.0,,
India,IND,Manipur,MN,state,2020,Power sector emissions,Fuel,Hydro,%,13.72,,
India,IND,Manipur,MN,state,2020,Power sector emissions,Fuel,Nuclear,%,0.0,,
India,IND,Manipur,MN,state,2020,Power sector emissions,Fuel,Other Fossil,%,0.0,,
India,IND,Manipur,MN,state,2020,Power sector emissions,Fuel,Other Renewables,%,0.0,,
India,IND,Manipur,MN,state,2020,Power sector emissions,Fuel,Solar,%,0.33,,
India,IND,Manipur,MN,state,2020,Power sector emissions,Fuel,Wind,%,0.0,,
India,IND,Manipur,MN,state,2020,Power sector emissions,Fuel,Bioenergy,ktCO2,0.0,0.0,
India,IND,Manipur,MN,state,2020,Power sector emissions,Fuel,Coal,ktCO2,0.0,0.0,
India,IND,Manipur,MN,state,2020,Power sector emissions,Fuel,Gas,ktCO2,0.0,0.0,
India,IND,Manipur,MN,state,2020,Power sector emissions,Fuel,Hydro,ktCO2,13.72,4.9,55.56
India,IND,Manipur,MN,state,2020,Power sector emissions,Fuel,Nuclear,ktCO2,0.0,0.0,
India,IND,Manipur,MN,state,2020,Power sector emissions,Fuel,Other Fossil,ktCO2,0.0,0.0,
India,IND,Manipur,MN,state,2020,Power sector emissions,Fuel,Other Renewables,ktCO2,0.0,0.0,
India,IND,Manipur,MN,state,2020,Power sector emissions,Fuel,Solar,ktCO2,0.33,0.2,153.85
India,IND,Manipur,MN,state,2020,Power sector emissions,Fuel,Wind,ktCO2,0.0,0.0,
India,IND,Manipur,MN,state,2020,Power sector emissions,Total,Total emissions,ktCO2,14.05,5.1,56.98
India,IND,Manipur,MN,state,2021,Capacity,Aggregate fuel,Clean,MW,122.66,5.85,5.01
India,IND,Manipur,MN,state,2021,Capacity,Aggregate fuel,Fossil,MW,36.0,0.0,0.0
India,IND,Manipur,MN,state,2021,Capacity,Aggregate fuel,Gas and Other Fossil,MW,36.0,0.0,0.0
India,IND,Manipur,MN,state,2021,Capacity,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",MW,110.45,0.0,0.0
India,IND,Manipur,MN,state,2021,Capacity,Aggregate fuel,Renewables,MW,122.66,5.85,5.01
India,IND,Manipur,MN,state,2021,Capacity,Aggregate fuel,Wind and Solar,MW,12.21,5.85,91.98
India,IND,Manipur,MN,state,2021,Capacity,Fuel,Bioenergy,MW,0.0,0.0,
India,IND,Manipur,MN,state,2021,Capacity,Fuel,Coal,MW,0.0,0.0,
India,IND,Manipur,MN,state,2021,Capacity,Fuel,Gas,MW,0.0,0.0,
India,IND,Manipur,MN,state,2021,Capacity,Fuel,Hydro,MW,110.45,0.0,0.0
India,IND,Manipur,MN,state,2021,Capacity,Fuel,Nuclear,MW,0.0,0.0,
India,IND,Manipur,MN,state,2021,Capacity,Fuel,Other Fossil,MW,36.0,0.0,0.0
India,IND,Manipur,MN,state,2021,Capacity,Fuel,Other Renewables,MW,0.0,0.0,
India,IND,Manipur,MN,state,2021,Capacity,Fuel,Solar,MW,12.21,5.85,91.98
India,IND,Manipur,MN,state,2021,Capacity,Fuel,Wind,MW,0.0,0.0,
India,IND,Manipur,MN,state,2021,Electricity generation,Aggregate fuel,Clean,%,100.0,,
India,IND,Manipur,MN,state,2021,Electricity generation,Aggregate fuel,Fossil,%,0.0,,
India,IND,Manipur,MN,state,2021,Electricity generation,Aggregate fuel,Gas and Other Fossil,%,0.0,,
India,IND,Manipur,MN,state,2021,Electricity generation,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",%,98.64,,
India,IND,Manipur,MN,state,2021,Electricity generation,Aggregate fuel,Renewables,%,100.0,,
India,IND,Manipur,MN,state,2021,Electricity generation,Aggregate fuel,Wind and Solar,%,1.36,,
India,IND,Manipur,MN,state,2021,Electricity generation,Aggregate fuel,Clean,GWh,497.57,-80.74,-13.96
India,IND,Manipur,MN,state,2021,Electricity generation,Aggregate fuel,Fossil,GWh,0.0,0.0,
India,IND,Manipur,MN,state,2021,Electricity generation,Aggregate fuel,Gas and Other Fossil,GWh,0.0,0.0,
India,IND,Manipur,MN,state,2021,Electricity generation,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",GWh,490.78,-80.72,-14.12
India,IND,Manipur,MN,state,2021,Electricity generation,Aggregate fuel,Renewables,GWh,497.57,-80.74,-13.96
India,IND,Manipur,MN,state,2021,Electricity generation,Aggregate fuel,Wind and Solar,GWh,6.79,-0.02,-0.29
India,IND,Manipur,MN,state,2021,Electricity generation,Fuel,Bioenergy,%,0.0,,
India,IND,Manipur,MN,state,2021,Electricity generation,Fuel,Coal,%,0.0,,
India,IND,Manipur,MN,state,2021,Electricity generation,Fuel,Gas,%,0.0,,
India,IND,Manipur,MN,state,2021,Electricity generation,Fuel,Hydro,%,98.64,,
India,IND,Manipur,MN,state,2021,Electricity generation,Fuel,Nuclear,%,0.0,,
India,IND,Manipur,MN,state,2021,Electricity generation,Fuel,Other Fossil,%,0.0,,
India,IND,Manipur,MN,state,2021,Electricity generation,Fuel,Other Renewables,%,0.0,,
India,IND,Manipur,MN,state,2021,Electricity generation,Fuel,Solar,%,1.36,,
India,IND,Manipur,MN,state,2021,Electricity generation,Fuel,Wind,%,0.0,,
India,IND,Manipur,MN,state,2021,Electricity generation,Fuel,Bioenergy,GWh,0.0,0.0,
India,IND,Manipur,MN,state,2021,Electricity generation,Fuel,Coal,GWh,0.0,0.0,
India,IND,Manipur,MN,state,2021,Electricity generation,Fuel,Gas,GWh,0.0,0.0,
India,IND,Manipur,MN,state,2021,Electricity generation,Fuel,Hydro,GWh,490.78,-80.72,-14.12
India,IND,Manipur,MN,state,2021,Electricity generation,Fuel,Nuclear,GWh,0.0,0.0,
India,IND,Manipur,MN,state,2021,Electricity generation,Fuel,Other Fossil,GWh,0.0,0.0,
India,IND,Manipur,MN,state,2021,Electricity generation,Fuel,Other Renewables,GWh,0.0,0.0,
India,IND,Manipur,MN,state,2021,Electricity generation,Fuel,Solar,GWh,6.79,-0.02,-0.29
India,IND,Manipur,MN,state,2021,Electricity generation,Fuel,Wind,GWh,0.0,0.0,
India,IND,Manipur,MN,state,2021,Electricity generation,Total,Total Generation,GWh,497.57,-80.74,-13.96
India,IND,Manipur,MN,state,2021,Power sector emissions,Aggregate fuel,Clean,%,12.11,,
India,IND,Manipur,MN,state,2021,Power sector emissions,Aggregate fuel,Fossil,%,0.0,,
India,IND,Manipur,MN,state,2021,Power sector emissions,Aggregate fuel,Gas and Other Fossil,%,0.0,,
India,IND,Manipur,MN,state,2021,Power sector emissions,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",%,11.78,,
India,IND,Manipur,MN,state,2021,Power sector emissions,Aggregate fuel,Renewables,%,12.11,,
India,IND,Manipur,MN,state,2021,Power sector emissions,Aggregate fuel,Wind and Solar,%,0.33,,
India,IND,Manipur,MN,state,2021,Power sector emissions,Aggregate fuel,Clean,ktCO2,12.11,-1.94,-13.81
India,IND,Manipur,MN,state,2021,Power sector emissions,Aggregate fuel,Fossil,ktCO2,0.0,0.0,
India,IND,Manipur,MN,state,2021,Power sector emissions,Aggregate fuel,Gas and Other Fossil,ktCO2,0.0,0.0,
India,IND,Manipur,MN,state,2021,Power sector emissions,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",ktCO2,11.78,-1.94,-14.14
India,IND,Manipur,MN,state,2021,Power sector emissions,Aggregate fuel,Renewables,ktCO2,12.11,-1.94,-13.81
India,IND,Manipur,MN,state,2021,Power sector emissions,Aggregate fuel,Wind and Solar,ktCO2,0.33,0.0,0.0
India,IND,Manipur,MN,state,2021,Power sector emissions,CO2 intensity,CO2 intensity,gCO2/kWh,24.34,0.04,0.16
India,IND,Manipur,MN,state,2021,Power sector emissions,Fuel,Bioenergy,%,0.0,,
India,IND,Manipur,MN,state,2021,Power sector emissions,Fuel,Coal,%,0.0,,
India,IND,Manipur,MN,state,2021,Power sector emissions,Fuel,Gas,%,0.0,,
India,IND,Manipur,MN,state,2021,Power sector emissions,Fuel,Hydro,%,11.78,,
India,IND,Manipur,MN,state,2021,Power sector emissions,Fuel,Nuclear,%,0.0,,
India,IND,Manipur,MN,state,2021,Power sector emissions,Fuel,Other Fossil,%,0.0,,
India,IND,Manipur,MN,state,2021,Power sector emissions,Fuel,Other Renewables,%,0.0,,
India,IND,Manipur,MN,state,2021,Power sector emissions,Fuel,Solar,%,0.33,,
India,IND,Manipur,MN,state,2021,Power sector emissions,Fuel,Wind,%,0.0,,
India,IND,Manipur,MN,state,2021,Power sector emissions,Fuel,Bioenergy,ktCO2,0.0,0.0,
India,IND,Manipur,MN,state,2021,Power sector emissions,Fuel,Coal,ktCO2,0.0,0.0,
India,IND,Manipur,MN,state,2021,Power sector emissions,Fuel,Gas,ktCO2,0.0,0.0,
India,IND,Manipur,MN,state,2021,Power sector emissions,Fuel,Hydro,ktCO2,11.78,-1.94,-14.14
India,IND,Manipur,MN,state,2021,Power sector emissions,Fuel,Nuclear,ktCO2,0.0,0.0,
India,IND,Manipur,MN,state,2021,Power sector emissions,Fuel,Other Fossil,ktCO2,0.0,0.0,
India,IND,Manipur,MN,state,2021,Power sector emissions,Fuel,Other Renewables,ktCO2,0.0,0.0,
India,IND,Manipur,MN,state,2021,Power sector emissions,Fuel,Solar,ktCO2,0.33,0.0,0.0
India,IND,Manipur,MN,state,2021,Power sector emissions,Fuel,Wind,ktCO2,0.0,0.0,
India,IND,Manipur,MN,state,2021,Power sector emissions,Total,Total emissions,ktCO2,12.11,-1.94,-13.81
India,IND,Manipur,MN,state,2022,Capacity,Aggregate fuel,Clean,MW,122.73,0.07,0.06
India,IND,Manipur,MN,state,2022,Capacity,Aggregate fuel,Fossil,MW,36.0,0.0,0.0
India,IND,Manipur,MN,state,2022,Capacity,Aggregate fuel,Gas and Other Fossil,MW,36.0,0.0,0.0
India,IND,Manipur,MN,state,2022,Capacity,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",MW,110.45,0.0,0.0
India,IND,Manipur,MN,state,2022,Capacity,Aggregate fuel,Renewables,MW,122.73,0.07,0.06
India,IND,Manipur,MN,state,2022,Capacity,Aggregate fuel,Wind and Solar,MW,12.28,0.07,0.57
India,IND,Manipur,MN,state,2022,Capacity,Fuel,Bioenergy,MW,0.0,0.0,
